event_idx,influence_2D,influence_1D,rank
469,0.00024038930808822911,0.0002156708972835819,290
470,-8.451852319679709e-05,-5.943724811241502e-05,1125
471,0.0002271266620732515,0.00020374019608282445,343
472,-0.00017954727888680466,-0.0001538151183735348,1236
473,0.00013790870655383536,0.00012922126933723188,627
474,-0.0009488577732841286,-3.2691798674044925e-05,1581
475,-0.00015341986098971194,-0.00012905995005652038,1203
476,-0.000423696949400143,-0.0004965885384926594,1412
477,4.0063420713942755e-05,4.8462740918409075e-05,907
478,0.00015220928746517703,0.0001397399760580953,587
479,6.919896855428487e-05,7.289209171745803e-05,818
480,0.0002485890092608356,0.0002235203254531415,256
481,-0.00046003745528921947,-0.00048189299710210687,1449
482,7.897837278969533e-05,7.55295354945007e-05,791
483,0.0002475393773285761,0.0002222255901144221,261
484,0.0002869725415072244,0.0002565476428950664,140
485,1.2447976864948807e-05,1.77662482511165e-05,971
486,5.130721749124767e-06,1.343916675045076e-05,992
487,9.558820121546852e-06,2.2419978526033724e-05,981
488,0.00018912552516192616,0.00017138657175463923,484
489,0.00019615411206386213,0.00017784898640271773,459
490,-2.1149771884942936e-06,1.2062223464948119e-05,1006
491,8.1733861058364e-05,7.713738914172374e-05,784
492,0.0001173013077900853,0.00010923938624163299,686
493,0.00023544833816091515,0.0002114967883763974,310
494,-0.0008453681746709574,-0.000675687760800181,1580
495,-1.3274973606702822e-05,-6.549376998066236e-06,1023
496,2.990119896273402e-05,3.284349939736142e-05,935
497,0.0002713700271940178,0.00024281641039203272,184
498,-0.0006060388961537377,-0.0005428898796653314,1544
499,0.0001639855928970979,0.00015088466024981706,554
500,8.991615305242728e-05,8.558767294442049e-05,765
501,5.2183080766599055e-05,5.833424643286733e-05,875
502,7.794533644556179e-05,8.038193606452193e-05,794
503,9.969815484289768e-08,1.4408833914347774e-05,1000
504,-2.4659388688563766e-05,-1.4601854881335363e-05,1042
505,0.00032687391981944813,0.0002926736231175786,58
506,6.578209741237018e-05,6.484412762208791e-05,828
507,0.00012610940901058854,0.00011544967239363046,660
508,0.00019199973075412213,0.0001736109851547818,475
509,-0.00010090552982833234,-7.320198692073454e-05,1141
510,8.784033613717934e-05,8.400722040480257e-05,770
511,-0.0003714889034076574,-0.00035355404375136956,1375
512,9.322625396579465e-05,9.281639000913167e-05,759
513,0.0003000305858339436,0.000268702092944606,109
514,0.0002457018531730748,0.00022077643033924232,267
515,0.00018336028983423347,0.0001662154529349369,499
516,0.0002245942487979491,0.00020295420714433465,355
517,-0.00015740874882252953,-0.0001320471097276954,1210
518,6.775022221749971e-05,7.179242435950695e-05,821
519,-2.2799110425131275e-06,1.2417025329058973e-05,1007
520,0.00022984666767877915,0.00020732823538760492,330
521,2.8801706692949125e-05,3.900613011242893e-05,937
522,-0.00010336098312013764,-8.339081316022234e-05,1142
523,0.00026804736823915487,0.00024068941650678966,193
524,0.00023849839146961038,0.0002143726875424301,297
525,0.0002583037390486709,0.00023147194172878915,225
526,0.0001404351392393366,0.00013157809996422465,619
527,0.0002744767882033594,0.00024559808789015314,172
528,-7.608862601038435e-05,-6.001643101705145e-05,1114
529,8.542571334757554e-05,8.135155943822525e-05,774
530,-0.0006504567269967065,-0.0005618197341341613,1556
531,0.00017802919389997562,0.00016125556681700903,517
532,-5.079222548109996e-06,2.4227490871275847e-06,1013
533,8.387685866084738e-06,1.3447652122411391e-05,982
534,-0.0007727477237546854,-0.0004610036001524431,1577
535,0.00026095286457494815,0.00023417461440511378,211
536,0.00021875150934513865,0.00019717328596791095,376
537,-9.546160014817229e-05,-7.633934527750963e-05,1137
538,0.0003500339754171078,0.00031731678739044256,19
