event_idx,C1_in_catalog,C4_z_gw,C5_log10_sky_area,C8_cone_outside,C10_log10_M,C10b_low_M_timeout_bins12,C11_log10_snr,C2_hosted_exact,C3_hosted_rel,C3c_log10_f_cat,C3c_censored,C6_mass_window_retention,C7_log10_n_cand_1d
527,False,0.7331656368276007,-3.578794779107885,,5.871662499818081,False,1.3464232552460267,False,False,-320.0,True,,0.0
528,False,0.4396394682792364,-3.3367369332757657,,5.85752116276402,False,1.4416432313336145,True,False,-15.727852625121617,False,1.0,2.1398790864012365
529,False,0.5219148354418489,-3.6765054907572825,,5.611300526885492,False,1.47451403584284,True,False,-23.09536707465054,False,1.0,0.47712125471966244
530,False,0.2754801682527134,-3.0248673330616525,,5.491139733022098,False,1.559700321487405,True,True,-1.3114866540113468,False,1.0,2.9800033715837464
531,False,0.5824157979235229,-2.62487293632455,,5.784390525263653,False,1.4050867788652055,True,False,-26.991467288908527,False,1.0,0.7781512503836436
532,False,0.459830690096622,-1.6172899511804357,,5.6841210725629905,False,1.3151939404923674,True,False,-17.325159482562157,False,1.0,3.586362223307866
533,False,0.48311521521850903,-3.02068317168886,,5.734107773442805,False,1.3827075752771352,True,False,-11.815317245690427,False,1.0,2.2121876044039577
534,False,0.08342950492133691,-4.081601544827969,,6.037448593889005,False,1.9575662801539446,True,True,1.149279123622676,False,0.9642857142857143,1.462397997898956
535,False,0.7123379991083814,-3.5447810515233296,,5.754653622950365,False,1.3895831981691804,False,False,-320.0,True,,0.0
536,False,0.6262235645749218,-3.503960893311326,,5.761967581664097,False,1.4690037843711357,False,False,-320.0,True,,0.0
537,False,0.4287187025420933,-3.536151767032654,,5.806851587762721,False,1.6450727448326576,True,False,-15.89037705997798,False,1.0,1.9867717342662448
538,False,0.9099002283897248,-3.544537441404625,,5.690582871516914,False,1.3378734714046112,False,False,-320.0,True,,0.0
539,False,0.8068836925795396,-2.1437141153081156,,5.958831331969186,False,1.3172088409454554,False,False,-320.0,True,,0.0
540,False,0.24774701288809278,-3.9838113150942682,,5.938297451914513,False,1.8977171681823348,False,False,-320.0,True,,0.0
541,False,0.628719628557552,-2.8016808428241746,,5.755613167682844,False,1.3438473438952934,True,False,-26.217782652237776,False,1.0,1.9493900066449128
542,False,0.6581632072603727,-3.6838564063689327,,5.6619062854639965,False,1.3362676276491285,False,False,-320.0,True,,0.0
543,False,0.39437826102496926,-3.1449495325403625,,5.71139587480103,False,1.418931754177029,False,False,-320.0,True,,0.0
544,False,0.3796084064504037,-2.4780426099962436,,5.976854067233403,False,1.7411497544566008,True,False,-7.128248611314841,False,1.0,3.12057393120585
545,False,0.6852960010441825,-2.763938066549328,,5.859914941978892,False,1.3224984046224693,True,False,-30.309256622314624,False,1.0,0.3010299956639812
546,False,0.34328768789378483,-2.7688541268642837,,5.566264281264983,False,1.4908617043607837,True,True,-3.645689765566279,False,1.0,2.9845273133437926
547,False,0.4436013533584575,-2.0837495592155304,,5.672395931255785,False,1.5034484043362544,True,False,-6.0304270655944725,False,1.0,3.229169702539101
548,False,0.6228852499756461,-2.817928349080923,,5.701454516407014,False,1.301561665791116,True,False,-28.015593059479627,False,1.0,0.3010299956639812
