event_idx,influence_2D,influence_1D,rank
363,3.3228904016691097e-05,4.853107340818674e-05,907
364,0.00018297498840869064,0.00021270815783624997,493
365,-0.0003324532174243666,-0.00037035582159050673,1364
366,0.00021745480006940543,0.00025224607441520774,375
367,0.0002082568727124201,0.00024177538608360916,412
368,-0.00016187968109304673,-0.00015733755126334792,1214
369,0.0003043724733652331,0.00035203572922815063,101
370,0.00026774597192358307,0.0003099418928568243,190
371,0.00012605890623529348,0.00015058107087018158,643
372,0.00018072456110829194,0.00021100875131574437,497
373,0.0003634524916319437,0.0004207739235532193,13
374,0.00017001578841346898,0.00019956952295396846,531
375,0.0001891204745984032,0.0002217348357126392,473
376,-0.0004659761498994053,-0.0005415291560059154,1469
377,-0.00016868241041556598,-0.00017394672290005353,1221
378,-0.000389238271691017,-0.000491112088990997,1417
379,0.00014309705547588258,0.00016878793772656664,598
380,-0.0002787956119792989,-0.0003069889344242682,1322
381,-0.0004375969161047877,-0.0005630109058880617,1452
382,0.00024715876377090495,0.00028523169513328117,259
383,-0.0008750041312958201,-0.0013371329380027497,1569
384,-0.0005509084022873312,-0.0005886474416386678,1521
385,-0.0004504637351245844,-0.0004859282699991585,1459
386,0.0007713835632900956,0.0005882113211724826,4
387,3.544402075161823e-05,-0.0003744356907006141,903
388,0.0003474871699202797,0.00040000377549687105,28
389,8.596163308727256e-06,2.825606335454811e-05,961
390,-3.9860850863937536e-05,-2.5525635334533447e-05,1056
391,8.773197233613583e-05,0.0001074736037728341,753
392,-0.0001336852285582779,-0.00017923663336549822,1171
393,0.00011481583525152494,0.0001371744506173389,675
394,-6.30587511476488e-05,-6.281786210537987e-05,1087
395,0.0002464407073266006,0.00028459176691930654,261
396,0.0016553528862967015,0.0005761758420526064,2
397,0.00029352701428608796,0.00033802519951897647,123
398,1.4900217966573592e-05,2.6493490859924584e-05,946
399,0.0001572035229611135,0.0001862939027623689,558
400,-0.00037945823368346066,-0.0005095597386066686,1408
401,5.3955434570318594e-05,6.963976701124253e-05,846
402,0.00022915848751858814,0.00026492482403817075,327
403,-0.000380207244686126,-0.00044286708798024765,1409
404,6.75872413423706e-05,8.541944354067965e-05,806
405,0.00017514312477373561,0.0002043206957388355,516
406,-0.0004546762991676223,-0.0005455365058164574,1464
407,-0.00018826521218628933,-0.00020958448142205377,1243
408,-0.0008747020723263166,-0.0009235200631606544,1568
409,0.00019299940591899212,0.00022462534119582767,462
410,0.00011715768551767702,0.00014001189526058333,667
411,-5.469895649223844e-05,-5.157736825611714e-05,1078
412,-0.0003929039944636781,-0.00042953268298773217,1420
413,0.00012351779883401637,0.00015053199559111885,652
414,0.00033021972669011745,0.0003796669728296509,55
415,0.00035080846482837824,0.00040679783646691003,23
416,0.0002879047470957241,0.0003315316268392987,142
417,0.00021602669512676975,0.00024975699588536404,383
418,0.00018655589928395777,0.00021761211991577767,483
419,-0.0001698289418804455,-0.00018259384738339435,1223
420,-0.00052676076238789,-0.0005474178020040688,1511
421,0.00011475736513577584,0.00014175651867054384,677
422,0.00016728744111949023,0.00019714825230432442,538
423,0.0002880255728802128,0.0003319824497318713,140
424,0.0002606458018140634,0.0003007005200184043,213
425,9.315687606470391e-05,0.00011336262704064737,741
426,-0.0002838137217717751,-0.00033624904732298955,1328
427,-0.00027685870767757415,-0.0003028294387299457,1321
428,0.00011013897529055239,0.00013675995454709433,688
429,0.0003365596551049288,0.00039049564339699305,42
430,0.0002612670989573518,0.00030027730179249534,210
431,-0.00031210715206808626,-0.0003644044864780094,1344
432,-0.00023626138885068926,-0.0002556598229563889,1290
433,0.0002263717735055959,0.0002611906859871782,339
434,-0.0003115635203086997,-0.0003920385430213891,1343
435,-0.0006540154083225502,-0.0005104090098932978,1547
436,-0.0005233002353455252,-0.0005845933941480697,1509
437,0.00022074244175285251,0.0002556823902568617,362
438,-3.085424781579249e-05,-1.554541687964761e-05,1037
439,-7.583947848166517e-06,-2.0865044803031196e-08,1002
