event_idx,s1d,s2d,ds,cat_e,g_e,c_prime,in_catalog,SNR,log10_SNR,sigma_dL_over_dL,z_e,m_e,ln_M_ratio_signed
409,-0.4927171778875912,-0.32260244528745624,0.17011473260013493,False,0.12939055,1.0,False,28.956308368409417,1.4617431929731775,0.032729902731272485,0.5862028386186601,0.19777982456844184,0.19777982456844184
410,-0.3876603880342163,-0.22536672096693502,0.1622936670672813,True,0.1307408,0.999999978152507,False,27.3984233849222,1.4377255724945257,0.04006051917884773,0.5386615135822337,0.1420626751422151,0.1420626751422151
411,-0.13064723617977048,0.04249199089407792,0.1731392270738484,True,0.15612120000000002,0.9999999915510649,False,25.93837903825658,1.4139428323210468,0.04122543290667554,0.4604303470038108,0.32482214849586394,-0.32482214849586394
412,0.6174705848925649,0.742660890582058,0.12519030568949308,False,0.13963550000000002,1.0,False,39.5269335456032,1.596893123579505,0.02836074795328314,0.35080893939378527,0.14696397721159057,-0.14696397721159057
413,-0.30585192417762447,-0.15345344027677385,0.15239848390085062,False,0.11276455,1.0,False,25.17621165941809,1.4009903810860869,0.040466221405105876,0.4833921711532844,0.44795697199771983,0.44795697199771983
414,-0.8714885130136621,-0.6660834187445891,0.20540509426907305,False,0.1158477,1.0,False,21.498863706542103,1.332415506472832,0.0474579534684721,0.8399015920566191,0.6087313656415645,0.6087313656415645
415,-0.9341572809966273,-0.7228810042521954,0.21127627674443195,False,0.1468199,1.0,False,21.35847078987662,1.329570155131211,0.04221422974571814,0.8884621498506391,0.08465406536759355,0.08465406536759355
416,-0.7491918020903647,-0.5550307695670216,0.19416103252334316,False,0.12096845,1.0,False,28.03773855798925,1.4477429817841614,0.03469801306256532,0.7506850308305063,0.4566825556598377,0.4566825556598377
417,-0.5833378419304752,-0.4044298786463948,0.17890796328408043,False,0.1305848,1.0,False,29.72616378582727,1.4731388663477185,0.03344776781172782,0.6428475142458698,0.21286504464494338,0.21286504464494338
418,-0.47608480298375566,-0.30757351728549737,0.1685112856982583,False,0.13951095,1.0,False,28.828970286793183,1.459829130534233,0.03769683609913894,0.5764770651448581,0.016289945867787824,0.016289945867787824
419,0.09523444892907121,0.2751061187259649,0.1798716697968937,True,0.1288371,0.9999976689424916,False,38.99024641853998,1.590955979939819,0.027365171091462685,0.4015524412653289,0.07875376589020358,0.07875376589020358
420,0.26895444757624154,1.2128934229005839,0.9439389753243423,True,0.14574355,0.9948805519401499,False,38.40647964408659,1.5844045013538273,0.026105210997342324,0.2941871735304916,0.2914695177918186,-0.2914695177918186
