arm,seed,event_idx,d_L_gpc,z_true,SNR,n_cand_no_bh,n_cand_with_bh,active_073,share_073,s_full,s_pure,s_imp
bsel,900106,99,2.672713846717614,0.4893907984766626,44.540359089434986,,,False,0.0,-0.5094626154945598,-0.5094626154945598,0.0
bsel,900106,100,2.2681899472915323,0.42684316990663096,419.1725101352295,,,False,0.0,-0.204049493075553,-0.204049493075553,0.0
bsel,900106,101,2.907027753666104,0.52460674179058,20.95836129307474,,,True,1.176861366544194e-05,-0.5132344690797148,-0.5128602720446458,-0.0003741970350690238
bsel,900106,103,3.2537670253537634,0.5755360683949126,38.93408877311971,,,True,5.53497006245051e-08,-0.6554968175354497,-0.6554937256623145,-3.0918731352969075e-06
bsel,900106,104,3.3573183517147847,0.5904961569709785,25.222793459014508,,,True,1.3058333887894542e-10,-0.7053867176472821,-0.7053867088311787,-8.816103402864428e-09
bsel,900106,106,2.986465102087086,0.5363939193201853,26.71672707106141,,,True,0.0002777720462918652,-0.5029728103374205,-0.4947130941282958,-0.00825971620912469
bsel,900106,107,3.361864611157695,0.591150478102273,57.20262169377478,,,False,0.0,-0.7062300889070221,-0.7062300889070221,0.0
bsel,900106,108,0.836292234234844,0.17949032752024155,406.7105275653722,,,True,0.41666726975046214,3.189544852427681,2.4301393925608017,0.7594054598668794
bsel,900106,109,4.5908477525271305,0.7614820732688508,31.27009125825377,,,False,0.0,-0.9884994545034655,-0.9884994545034655,0.0
bsel,900106,110,2.128687963413086,0.40469394538719783,31.2676061302092,,,True,0.011514511133467149,0.04865003568346178,0.13467806382927427,-0.0860280281458125
bsel,900106,111,1.7127734684078668,0.3365860700120497,34.332746864489906,,,True,3.676742122757369e-06,-0.15583775985601442,-0.15580144400564308,-3.631585037133789e-05
bsel,900106,112,2.334707449149857,0.43729409669781116,98.8664172379715,,,False,0.0,-0.3977618134534563,-0.3977618134534563,0.0
bsel,900106,113,2.998672804306852,0.5381988318473163,60.904080680169,,,True,4.5633010912569634e-07,-0.5535120122249766,-0.5534860122293312,-2.599999564534272e-05
bsel,900106,114,1.7624940338215125,0.3449066293945869,136.12304068130743,,,False,0.0,-0.17603117672537733,-0.17603117672537733,0.0
bsel,900106,115,3.72123427398616,0.6422502847027104,29.73352259570872,,,False,0.0,-0.7964398746417183,-0.7964398746417183,0.0
bsel,900106,116,3.185404795578414,0.5655991383943332,36.13184462453226,,,True,2.809612204084161e-09,-0.6200081062053492,-0.6200079152165466,-1.9098880255086215e-07
bsel,900106,117,1.867260114380885,0.3622724644498499,39.6500020333033,,,False,0.0,-0.22082944652472827,-0.22082944652472827,0.0
bsel,900106,118,1.849458786130881,0.3593372590604798,23.48490751962045,,,True,0.03013195639510204,0.3251521043049263,0.6815414405107129,-0.35638933620578656
bsel,900106,119,4.180853348777269,0.7059779172502334,22.203413241644324,,,True,3.8576351833769926e-13,-0.9011409798525875,-0.9011409798156503,-3.693712002927896e-11
bsel,900106,120,0.919002803218338,0.195332742148512,72.08434982451821,,,True,0.5190703908306011,0.17464828314590602,2.166015344584247,-1.9913670614383412
bsel,900106,121,1.2472095985921423,0.2558805620625667,36.27156880446833,,,False,0.0,0.07999911344125359,0.07999911344125359,0.0
bsel,900106,122,4.798971349048541,0.7892250163037531,40.724150027141306,,,False,0.0,-1.0301206115675523,-1.0301206115675523,0.0
bsel,900106,123,1.57897749314507,0.3139289451065425,28.59640259082292,,,False,0.0,-0.09418715951605697,-0.09418715951605697,0.0
bsel,900106,124,3.1421135724473475,0.5592808203953259,31.73772550139159,,,True,4.769457538633897e-07,-0.6108302825347239,-0.6108100502880681,-2.02322466558158e-05
bsel,900106,125,2.691129371406461,0.4921837853180184,31.697377692489216,,,False,0.0,-0.5155715559818304,-0.5155715559818304,0.0
bsel,900106,126,3.072825579047688,0.5491259310741576,86.73922090776315,,,True,2.0222287540912014e-07,-0.49842093048306735,-0.4984085285014923,-1.240198157503869e-05
bsel,900106,127,2.1348753905583235,0.40568320717210077,35.488926636348005,,,False,0.0,-0.3273846874507044,-0.3273846874507044,0.0
