arm,seed,event_idx,z_true,host_galaxy_index,in_catalog,host_draw_mode,s_tilde_phi_host,SNR,candidate_count_no_bh,candidate_count_with_bh,h_fiducial_used,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,combined_no_bh,combined_with_bh,impostor_share_proxy_no_bh
bt,900109,163,0.2117471665642931,4051009.0,True,catalogue_selected,0.7189507971051703,30.40367816499112,1404,221,0.73,0.0372032154102428,0.0007386581827415,5783460.578463586,943821.9071633192,0.1631933,0.0121292957105969,0.0010423194327148,
bt,900109,164,0.101247461731346,1955669.0,True,catalogue_selected,0.8536248296959067,39.62278683735923,456,386,0.73,0.0114894826393484,0.0051195929127365,374639.1803096998,30538.605854293022,0.08151471,0.0022555761415711,0.0003494896003622,
bt,900109,165,0.1261258993835086,13133399.0,True,catalogue_selected,0.8986935222646065,63.75574683180261,178,69,0.73,0.0930247216650019,0.026064092087226,1577438.7038736637,254858.3750430905,0.1615647,0.0167251374836653,0.0018842051133184,
bt,900109,166,0.2648084145249467,10775414.0,True,catalogue_selected,0.7349344472687733,63.83430935653512,1565,421,0.73,0.0579717767080396,0.0015519590164815,21990693.558415808,2479928.9595739846,0.1127717,0.032604100651725,0.0027146365113463,
bt,900109,167,0.1060549859024,14123246.0,True,catalogue_selected,0.9395324844871586,114.28843233558096,27,15,0.73,0.0102861734478254,0.0005771645565811,215236.82129599745,40465.54580706322,0.1880048,0.0018924677994418,7.84911578921066e-05,
bt,900109,169,0.3804634626823083,2578143.0,True,catalogue_selected,0.4707424309493797,23.74843477546814,3467,76,0.73,0.0068272335756529,1.2063779183139204e-07,47515125.33979378,13614857.05279403,0.2865373,0.0512747339148911,0.0143754383289294,
bt,900109,173,0.1081687115914315,16890073.0,True,catalogue_selected,0.9215450214627854,183.7784208372273,138,117,0.73,0.0795972334140652,0.0099905315950151,999200.4685634788,190535.435365811,0.1906879,0.0139408488552416,0.0008202610988901,
bt,900109,174,0.3375092495191195,16364924.0,True,catalogue_selected,0.5892979872270397,26.612907883648308,650,51,0.73,0.0037482118063491,2.618778338875672e-07,43977387.083235085,12882830.926075304,0.2929422,0.047040908766159,0.0136025274003188,
bt,900109,175,0.0865653624793613,7446229.0,True,catalogue_selected,0.8142301177467565,117.03167360854296,238,195,0.73,0.0442913825289199,0.0120660756362057,247906.34464983843,27126.38920931616,0.1094219,0.0074319944883898,0.0007763383564987,
bt,900109,176,0.1618277918125875,2005991.0,True,catalogue_selected,0.8558722653658708,177.0123020948896,26,21,0.73,0.0610462803834586,0.0157304412805561,3400165.4567880463,355608.62063193566,0.1045857,0.0134727652300973,0.0013502399243485,
bt,900109,177,0.1406433457298786,12068385.0,True,catalogue_selected,0.8628355184038117,24.781074247911185,6712,2520,0.73,0.0706833470113936,0.0022504715562925,2682707.629768827,644503.6688678751,0.2402437,0.0142753522331295,0.0008199625239863,
bt,900109,181,0.1663062211797811,4542547.0,True,catalogue_selected,0.8565588283852078,410.73417578029085,2,0,0.73,0.0700891006197665,0.0,2892329.3097502496,618686.7926812554,0.2139061,0.014400482812742,0.0006532488129405,
bt,900109,182,0.1309794776769786,4340173.0,True,catalogue_selected,0.8563397364199126,43.41692830414722,4857,2797,0.73,0.0478242496451949,0.0148152891257134,1567145.7434181122,160436.58310892846,0.102375,0.0093968597037224,0.0010874558021869,
bt,900109,183,0.2934223793067718,10535901.0,True,catalogue_selected,0.5973835910328881,73.65100866643479,1088,38,0.73,0.0333830821075993,4.106051288509326e-06,26263410.31641431,7744784.385734853,0.2948888,0.0331348940866724,0.0081776897201915,
bt,900109,185,0.1241214410283381,13483556.0,True,catalogue_selected,0.8692216419046483,48.09334902527712,214,93,0.73,0.051106037166349,0.0141252341314691,2124913.2214476764,256323.5394163793,0.1206278,0.0105170677484177,0.0011459388129373,
bt,900109,188,0.2401764402169485,20772838.0,True,catalogue_selected,0.6889257244431274,339.7987207144713,8,2,0.73,0.1210997896051145,0.015580221736408,13100443.464569122,1572960.8082243083,0.1200693,0.0334368718111008,0.0026262890561376,
bt,900109,189,0.2542615265089411,20049816.0,True,catalogue_selected,0.5973697382111166,57.20262169377478,631,100,0.73,0.0589875026488338,0.00072999044934,13809608.008563671,2590213.1702876715,0.187566,0.024130424635692,0.0027801467903594,
bt,900109,190,0.2644952884040155,1122823.0,True,catalogue_selected,0.5533765643040005,65.59785736462707,108,38,0.73,0.0522457073216678,0.0014345784769918,23246629.38589503,3498714.728577127,0.1505042,0.0330032160825672,0.0037830615353979,
bt,900109,193,0.1942986953758093,9270186.0,True,catalogue_selected,0.7615384959787578,27.33754276830437,1395,312,0.73,0.0591871160125337,0.0007062772264823,7249565.272160192,1761305.3111582194,0.2429532,0.0172362298290097,0.0019034637893048,
bt,900109,194,0.2246752068663543,10506880.0,True,catalogue_selected,0.7007386451596612,299.25833132273544,26,2,0.73,0.1395749556769199,0.0001148164187195,13025413.005053656,2412677.9928408405,0.1852285,0.0363485558562592,0.0025545734820699,
bt,900109,195,0.224598498974142,5928872.0,True,catalogue_selected,0.7676066164532694,128.75812784012476,14,3,0.73,0.0549741102753129,0.001948060621197,12078306.941771092,2091653.5894011687,0.1731744,0.0216526873100334,0.0023292158785724,
bt,900109,197,0.1121037320360197,19102661.0,True,catalogue_selected,0.8799416818139297,63.67264990229036,63,34,0.73,0.0215425556221531,0.0024573381174824,870062.6586456196,123940.93601111484,0.1424506,0.0044061466637331,0.0002831381932984,
bt,900110,0,0.1979965476813781,9442503.0,True,catalogue_selected,0.7641706614059459,39.30803667661059,2919,1324,0.73,0.0597739888817238,0.0100160406338989,3843612.084045484,403460.28912074136,0.104969,0.0137350157370961,0.0010466613984259,
bt,900110,1,0.1341713436095094,6380584.0,True,catalogue_selected,0.8599832275379913,1068.0998922314843,1,1,0.73,0.7550870565048691,0.0416036662911647,778215.2779066274,143936.52547381577,0.1849572,0.1230611524313654,0.0027300251047282,
bt,900110,3,0.2574156960733507,7121495.0,True,catalogue_selected,0.6941903637777469,43.81572669304647,517,47,0.73,0.0300203321684823,1.5058510801189738e-05,18807442.040257476,5607047.941770758,0.2981292,0.0247180206487905,0.005921210489026,
bt,900110,4,0.1788382504914647,15362416.0,True,catalogue_selected,0.8290839514546545,75.18426845986467,291,129,0.73,0.0736830980225497,0.0041439547942312,5996479.368346264,1159440.584045628,0.1933536,0.0182598663293234,0.0014809988013125,
bt,900110,5,0.1295715905327969,16262728.0,True,catalogue_selected,0.9485429664106628,63.625250032077446,273,148,0.73,0.0380277586284798,0.0080164771124006,1067850.6582267368,144669.97656441585,0.1354777,0.0072837388106375,0.0006495075137756,
bt,900110,6,0.2134067478283774,18123311.0,True,catalogue_selected,0.6999779364837233,34.70780327816902,261,83,0.73,0.0245506324022375,0.00066707852013,9877057.678281998,1980016.4284167024,0.2004662,0.0144032753587475,0.0021319638588069,
bt,900110,7,0.2624042390873675,5522605.0,True,catalogue_selected,0.8350210955379235,667.3384720182261,1,0,0.73,0.0030831092735792,0.0,4290036.423761937,906294.6402102456,0.2112557,0.0050288110550206,0.0009569234463951,
bt,900110,8,0.1319370652578189,3806586.0,True,catalogue_selected,0.8333246414458162,24.65440531984506,361,106,0.73,0.0140515090773511,0.0005470691991753,620023.4158841718,122097.64088194072,0.1969242,0.0029294295017702,0.0001628185946804,
bt,900110,9,0.0954265514897188,13843388.0,True,catalogue_selected,0.9256264807533,270.0169486273753,35,30,0.73,0.0150245158725887,0.0042033141775257,184599.56351130837,20748.50262443817,0.1123974,0.0026271993752947,0.0002823736887345,
bt,900110,11,0.1945092766800286,3653397.0,True,catalogue_selected,0.6639528954626538,589.8166147157915,9,4,0.73,0.014340906731297,0.0002733252532095,4471550.025317519,762385.5283821435,0.1704969,0.0070429659145779,0.0008219121679662,
bt,900110,12,0.1953780692753393,18687656.0,True,catalogue_selected,0.8891922457601172,64.64036122792551,457,180,0.73,0.0580652471515176,0.0028523899033494,4979799.593770563,884455.6667775813,0.1776087,0.014658050054665,0.0011106180630224,
bt,900110,13,0.1959853211859359,14482975.0,True,catalogue_selected,0.7650466132660153,34.867938606676205,12127,5617,0.73,0.0267788004535212,0.0029515528905973,2720109.99963767,348859.4961236281,0.128252,0.0072072288732996,0.0005512464235735,
bt,900110,14,0.1609109763199658,18489194.0,True,catalogue_selected,0.8854908642771818,36.03391003064969,902,329,0.73,0.0521350701506481,0.0044326114012069,3713170.745752523,542666.0045858326,0.1461463,0.0123606389204253,0.0008476561626496,
bt,900110,16,0.264028243852779,19307586.0,True,catalogue_selected,0.5617712377859336,46.60950645461511,1037,98,0.73,0.0368692239861188,0.0001051762279815,12736148.372470932,2804393.5899156663,0.2201917,0.0194163159258242,0.0029675743179558,
bt,900110,17,0.1374315295260048,13268868.0,True,catalogue_selected,0.8802093291878711,56.20607173499768,574,289,0.73,0.0333242462367529,0.011579339767377,1939673.6297146392,187782.6003890705,0.09681144,0.0074428231021947,0.0009158079044418,
bt,900110,18,0.2423966199222948,18634649.0,True,catalogue_selected,0.6461696132698882,168.27646830916524,30,2,0.73,0.0767475644203112,2.292014470259989e-05,13508145.30016358,3617007.927450033,0.267765,0.0266872603915544,0.0038204870008361,
bt,900110,19,0.2003870548784442,7469968.0,True,catalogue_selected,0.7596717304025882,257.6790023132774,117,60,0.73,0.0467202254114512,0.0069752548393201,6203660.74070941,660058.7024482167,0.1063983,0.0141136585634561,0.0011291664114345,
bt,900110,20,0.1883424876994364,19892765.0,True,catalogue_selected,0.7949654075424017,71.98952937570598,2521,1115,0.73,0.0636082980227879,0.0061267450283134,6959662.993314808,798690.1367423619,0.1147599,0.017645868492106,0.0012229628125976,
bt,900110,23,0.2163650210348454,8896282.0,True,catalogue_selected,0.6877470479332716,285.768509871934,29,15,0.73,0.0599547692248207,0.0042417276689056,6518295.666997271,884761.3056683487,0.1357351,0.0165883827036822,0.0011970336485442,
bt,900110,24,0.244452984521403,359065.0,True,catalogue_selected,0.7148973550908686,28.55928311370242,8390,1735,0.73,0.0469461936313276,0.0004193800927302,16159538.848794997,3091014.310906217,0.1912811,0.0246622885612738,0.0032896769014749,
bt,900110,25,0.1531551892531359,6930769.0,True,catalogue_selected,0.8103163418873154,54.34334964951975,2706,1262,0.73,0.0583480924024263,0.0073514808108839,3955726.66583491,579335.6062704595,0.1464549,0.0136225580368704,0.00106724737419,
bt,900110,26,0.1926221505155108,8314762.0,True,catalogue_selected,0.7304397521732129,50.384642965484566,3416,931,0.73,0.0463792266018474,0.0018558414735093,5645230.866898258,977220.2499517192,0.1731055,0.0134688292491717,0.0011468118438693,
bt,900110,27,0.1877587916840849,5064880.0,True,catalogue_selected,0.897828099042876,39.48156178990438,161,51,0.73,0.0306119635220532,0.0008933621537639,2221000.56844802,441321.3265453712,0.1987038,0.0073007801808534,0.0005213339186804,
bt,900110,29,0.1577147856100655,12719486.0,True,catalogue_selected,0.6881351454740728,536.3839644445267,0,0,0.73,0.0,0.0,2212502.932794817,338872.42421279324,0.1531625,0.0023361011283463,0.0003578030296976,1.0
bt,900110,30,0.099065555165798,17394570.0,True,catalogue_selected,0.9087575058062316,55.23968879524174,1629,1186,0.73,0.0367003471039166,0.0112701128549432,466900.6002677152,54725.701889690645,0.1172106,0.006434325695135,0.0007561561646599,
bt,900110,34,0.21142801665085,16203442.0,True,catalogue_selected,0.7240346892048766,336.9278731502751,63,25,0.73,0.031732786115436,0.002720222783357,4590876.490452922,662058.4273497418,0.1442118,0.0099844933310479,0.0008676069526689,
bt,900110,35,0.1708204470159994,4608985.0,True,catalogue_selected,0.7738462759058119,485.945860890477,1,0,0.73,0.0153547629586787,0.0,4638860.728631949,732612.8014972608,0.1579295,0.0073837542450629,0.0007735391293049,
bt,900110,37,0.2074569585482402,5194550.0,True,catalogue_selected,0.7305568767858608,410.73417578029085,9,1,0.73,0.1231574048791818,0.0001273141189519,7277807.911023186,1759665.1708207314,0.2417851,0.0276220663868817,0.001865855510066,
bt,900110,38,0.178257699702603,17269600.0,True,catalogue_selected,0.7611769849046331,55.74574537392985,2366,869,0.73,0.0920891249041359,0.0078745239482706,5745108.627957866,823696.0649529152,0.1433735,0.0209741663064943,0.0013576699985377,
bt,900110,40,0.1246539336370098,2409972.0,True,catalogue_selected,0.8516052675065879,83.08265043593336,1094,722,0.73,0.0199680427632681,0.0060904344786526,757477.0451442943,77488.21300302664,0.1022978,0.0040323770303383,0.0004592219627545,
bt,900110,42,0.059128725648665,934711.0,True,catalogue_selected,0.9478712104478536,257.3198853700213,7,7,0.73,0.0121406910736491,0.0028402301576523,37448.05210679572,4865.4006396978,0.129924,0.0020049711015541,0.0001811372899293,
bt,900110,43,0.3478675382777841,17827352.0,True,catalogue_selected,0.5562478022928912,24.565731073501137,13492,2760,0.73,0.0046714791923762,1.5034700846310112e-05,32240108.78058429,5010841.174719196,0.1554226,0.0347974106405274,0.005291696039585,
bt,900110,44,0.2004442476244078,16286925.0,True,catalogue_selected,0.7934042960040552,994.9974612426676,129,50,0.73,0.0625368680347562,0.0083244990548142,9754000.727252023,1399742.314769362,0.1435044,0.0204228562015476,0.0019937797538464,
bt,900110,45,0.1517336608046268,19880858.0,True,catalogue_selected,0.8596911712376936,39.1631128605062,424,142,0.73,0.0541900158653941,0.0049200454903865,2042592.934423592,313850.046000838,0.1536528,0.0109294076179811,0.000636262490592,
bt,900110,48,0.2473596871561358,5116629.0,True,catalogue_selected,0.6630438674842,45.714942233754016,5359,2385,0.73,0.0260923265094188,0.0016752987996567,7270130.703941171,747924.5380090451,0.1028764,0.0119002979071545,0.0008935192078036,
bt,900110,51,0.1777359758903865,3088069.0,True,catalogue_selected,0.7215015116613338,122.19849211982591,27,12,0.73,0.05956376524059,0.0027190718100428,4973245.353972155,896747.9724074809,0.1803144,0.0148937216292798,0.0011153357589737,
bt,900110,52,0.2763091779757227,18160833.0,True,catalogue_selected,0.6401651243167124,29.67466154646216,639,98,0.73,0.036227125800181,0.0001254852762512,26215201.50844729,5252389.202156973,0.2003566,0.0335444084464347,0.0055535820626551,
bt,900110,53,0.2123227329621287,5531611.0,True,catalogue_selected,0.599179973275672,385.538769323715,45,20,0.73,0.0100783056470661,0.0007606446623971,2881419.325472613,333666.7076746009,0.1157994,0.0046739413524572,0.0003994412504609,
bt,900110,56,0.1056289180082336,20107021.0,True,catalogue_selected,0.8892078907757115,128.75812784012476,8,7,0.73,0.0279265195912182,0.00216650369838,424794.4460835205,54332.96760191827,0.1279041,0.0049694907691572,0.0001916195887134,
bt,900110,57,0.069958722576324,1034012.0,True,catalogue_selected,0.9399353543328484,76.5531063365683,39,6,0.73,0.0009660551519919,5.744634237499909e-06,91820.84242544802,12060.059492551394,0.1313434,0.0002533429244014,1.308975366999301e-05,
bt,900110,59,0.3188861394493347,4820161.0,True,catalogue_selected,0.6235581005522797,33.30512401745811,191,13,0.73,0.0101645803602111,2.445876706258786e-06,25715065.279699396,6057470.249435359,0.2355611,0.0287971219120144,0.0063960134059109,
bt,900110,60,0.1561305587793902,1710447.0,True,catalogue_selected,0.8377116412095813,1424.7236072062765,1,1,0.73,0.3526806057996363,0.0185400046871172,3498089.673231798,445145.88885589567,0.127254,0.0607882304390957,0.0016188788284976,
bt,900110,61,0.2099557387531665,11838043.0,True,catalogue_selected,0.6522565472351545,61.962260005145644,93,23,0.73,0.049786162990697,0.0012298713984178,8806034.81846473,1501426.0163138737,0.1704997,0.0173577486283864,0.0016615121998724,
bt,900110,62,0.1948501785555594,16747496.0,True,catalogue_selected,0.7344568594278121,23.81279793836828,16882,11654,0.73,0.0735510536956481,0.0178846260914127,10637362.059452504,1028705.5281008146,0.09670683,0.0231386286705432,0.0021944264203556,
bt,900110,63,0.2364869746399309,16409512.0,True,catalogue_selected,0.7465170412598635,38.72728425647463,677,169,0.73,0.0107191696504463,5.33305811072332e-05,2086957.139661198,392051.6303877834,0.187858,0.0039388458469859,0.0004172577410151,
bt,900110,64,0.0824882683167758,10969663.0,True,catalogue_selected,0.809793038390669,55.25887968801057,668,472,0.73,0.0128129544293508,0.0029763257250092,145794.50060424028,21733.2637505307,0.1490678,0.00222820147146,0.0002073808635987,
bt,900110,65,0.3160374058239302,14194107.0,True,catalogue_selected,0.5707809821435877,67.38964371443768,289,9,0.73,0.0267920572829333,4.337330968318642e-06,27650728.92396876,6745235.863942394,0.2439442,0.0335327059760757,0.0071223172340714,
bt,900110,66,0.2314590391576683,1942260.0,True,catalogue_selected,0.6818044920752728,40.147921652622415,3265,537,0.73,0.0552108882925175,0.0004470050563451,10130139.129881708,2280107.775626508,0.2250816,0.0196340194898248,0.0024351821067779,
bt,900110,67,0.0954917948245951,13709535.0,True,catalogue_selected,0.8905730702470763,89.4837444172793,22,17,0.73,0.024496135634558,0.0040977019625547,355410.8324270682,53841.63432170604,0.1514913,0.0043408934632654,0.0003107710638178,
bt,900110,70,0.1139212179503701,10882292.0,True,catalogue_selected,0.8510204911316807,38.70374681485398,782,500,0.73,0.0385192247794485,0.005387046651128,477422.7078088176,72892.8690607347,0.1526799,0.0067398899049067,0.0004107831849895,
bt,900110,72,0.1915824387630511,17224174.0,True,catalogue_selected,0.8720355345108498,136.12304068130743,3076,696,0.73,0.0838457484038071,0.0009723291783474,7058391.838264062,1607128.768575628,0.2276905,0.0210263111662781,0.0017571608018185,
bt,900110,73,0.2683367789444144,3484782.0,True,catalogue_selected,0.697095665584297,44.81856820938026,228,15,0.73,0.0317246965631401,2.7204064067116178e-05,25828625.46115053,6305436.763098809,0.2441259,0.0324073480551076,0.0066593663878277,
bt,900110,74,0.2893474679869727,12042439.0,True,catalogue_selected,0.6687492025463339,309.3830615536255,13,4,0.73,0.0519379397390833,0.0010181137322305,30341583.80639877,3951304.995590645,0.1302274,0.0404446957612462,0.004235128081892,
bt,900110,75,0.1910380823088728,5074043.0,True,catalogue_selected,0.7497402540168082,50.18416466668685,60,12,0.73,0.0143394653104751,0.0006711179452409,2079620.3425570289,315179.02722723054,0.151556,0.00451718127834,0.0003743730953024,
bt,900110,77,0.1790127594987254,12861043.0,True,catalogue_selected,0.813457805597154,128.0257586852264,638,186,0.73,0.0638788446595848,0.0095251691247449,6214199.868563475,800522.6118086322,0.1288215,0.0169025594041171,0.001435487262177,
bt,900110,80,0.1820356026438694,15955797.0,True,catalogue_selected,0.787559088066227,95.98280691546908,57,29,0.73,0.0077744288741056,0.0013254291095066,410756.4237790949,49109.071150164105,0.1195576,0.0016922887422008,0.0001339851316215,
bt,900110,81,0.1460346804446398,7086611.0,True,catalogue_selected,0.9207624593526916,58.51975449692943,118,49,0.73,0.0438098573675461,0.0031339775374337,1751853.7286210384,328646.5568633129,0.1875993,0.0089420045622265,0.0005412085975392,
bt,900110,84,0.1493759092076455,13404433.0,True,catalogue_selected,0.8549725631475837,73.65100866643479,994,157,0.73,0.0616685685692039,0.0012186632197332,2431630.0853785435,461939.1050597466,0.189971,0.0125508649983962,0.0005632613582867,
bt,900110,85,0.13693765307602,8709676.0,True,catalogue_selected,0.8251797751271363,226.6449486495829,27,10,0.73,0.0722257442680112,0.0023280228436043,1740817.803030272,345142.6236745573,0.1982646,0.0135305405917956,0.0005086837262067,
bt,900110,86,0.2626789285571391,7134038.0,True,catalogue_selected,0.6218901481326323,31.21191294097127,2144,502,0.73,0.0424218207250928,0.0004466458567468,21042166.739079565,3798259.263294732,0.180507,0.0290852359574304,0.0040381206176637,
bt,900110,90,0.2103843428382498,2441633.0,True,catalogue_selected,0.6263076580071234,63.582308753103504,1337,471,0.73,0.0560705444689658,0.0029066424214151,11224178.396012217,1454877.177806744,0.1296199,0.0209283435765654,0.001716267183088,
bt,900110,92,0.1565121815600272,10923084.0,True,catalogue_selected,0.8852915735853604,114.28843233558096,68,36,0.73,0.0400836579817658,0.0015965098560089,1790667.7179659202,369427.44108637824,0.2063071,0.0083797602172582,0.0004889956298599,
bt,900110,93,0.0717274529885634,939129.0,True,catalogue_selected,0.9526145308735656,299.25833132273544,1,0,0.73,0.0266958522776676,0.0,74445.40909122558,9749.546918202012,0.1309624,0.0044003398469082,1.0294190899764116e-05,
bt,900110,94,0.1043367486111731,14397132.0,True,catalogue_selected,0.8759333950059093,61.74085647149202,558,375,0.73,0.0547320170423464,0.0129274938293117,812240.8869490236,106489.371922508,0.1311057,0.0097180672140123,0.0009135141988607,
bt,900110,95,0.1113509896107548,1064908.0,True,catalogue_selected,0.919960069071848,88.62281577882493,9,1,0.73,0.0026846644226244,4.635267670465967e-06,3999820.585341273,556758.6835466286,0.1391959,0.0046578793360855,0.0005881484147138,
bt,900110,96,0.2547485853627892,5101762.0,True,catalogue_selected,0.7406729622422081,23.203038760836748,4209,1306,0.73,0.031709270947053,0.0012720579532824,15516393.599737007,1784683.6970037029,0.1150192,0.0215165414314463,0.0019632078184103,
bt,900110,98,0.1329941821102427,10609828.0,True,catalogue_selected,0.7616679763275928,46.62542662222315,2738,1254,0.73,0.0836222894267181,0.0117921898982593,2836248.9175589867,389483.3274884325,0.1373234,0.0165321291859325,0.0011419659938114,
bt,900110,99,0.1301763369396279,11146541.0,True,catalogue_selected,0.8875336965973891,406.7105275653722,4,2,0.73,0.0889072058399979,0.0187670492523199,1446098.8524635984,207915.6973308228,0.143777,0.015919884506551,0.0013824653585945,
bt,900110,100,0.0477231641000627,46826.0,True,catalogue_selected,0.968011328506483,177.0123020948896,1,1,0.73,0.002904001208537,0.0001517646897178,134625.96920295942,12564.932269774255,0.09333216,0.0006122693274213,2.267123199321937e-05,
bt,900110,101,0.0923240276818894,16780625.0,True,catalogue_selected,0.90426558376248,317.03055070300803,22,18,0.73,0.2075430468471743,0.1110982363195806,471478.1227261984,63756.701605847054,0.1352273,0.0340965260513041,0.0069517251329121,
bt,900110,103,0.2420504483914123,1987331.0,True,catalogue_selected,0.7366004235568656,166.76449765898423,48,17,0.73,0.0624156920680028,0.0028283284894313,17665271.32223536,2718667.8941632,0.153899,0.0287564612735097,0.0030458048268336,
bt,900110,107,0.1647213110228153,1220954.0,True,catalogue_selected,0.8963410282770192,44.08220550057354,12922,3906,0.73,0.0452730030580124,0.0014673301981249,2983326.915895496,587284.8770988745,0.1968557,0.0104791377667484,0.0007110184931525,
bt,900110,108,0.1943831784207186,12309843.0,True,catalogue_selected,0.7841918681497168,321.40781546179966,13,4,0.73,0.1010871766521902,0.0031574140605664,8546505.384341417,1444004.055007443,0.1689584,0.0253887347047746,0.001720326175725,
bt,900110,109,0.0703705839670114,12168928.0,True,catalogue_selected,0.9301923597693842,40.75559318918488,2737,2347,0.73,0.0118316836328737,0.0053413335351758,89968.18630575394,8383.56264481781,0.09318364,0.0020104006272831,0.0003398374644348,
bt,900110,111,0.2243000593255531,10700159.0,True,catalogue_selected,0.6986053171428325,58.65756101631632,123,26,0.73,0.1231685099986064,0.0012243255749794,13806880.09087465,3005322.9673219724,0.2176685,0.0345176732870303,0.0032490784668494,
bt,900110,112,0.3171596341675478,9046453.0,True,catalogue_selected,0.6436894818526793,307.13263456812825,6,0,0.73,0.0104176633788724,0.0,33866881.10206509,8441935.46988829,0.2492682,0.0374452979176858,0.0089135316768695,
bt,900110,114,0.1801335562567786,6603038.0,True,catalogue_selected,0.7812530908028773,60.17458900837416,4205,2018,0.73,0.0074549166938245,0.0009771618532526,474879.502107817,61294.632328209664,0.1290741,0.0017082688030341,0.0001252703993731,
bt,900110,115,0.3071097903119985,8111317.0,True,catalogue_selected,0.5518803252479157,42.319048461331626,127,6,0.73,0.03111493964372,7.63287453246281e-06,26820393.53703335,6188278.183497388,0.2307303,0.0333558075123466,0.0065344501531121,
bt,900110,116,0.130628971939375,18251353.0,True,catalogue_selected,0.8705729766865465,29.87131004838968,7939,4787,0.73,0.0494568195758578,0.0104975104632216,1511899.4197646785,217778.36754273425,0.1440429,0.009602820455508,0.0008804417960489,
bt,900110,117,0.1956133298457622,17602838.0,True,catalogue_selected,0.8029449362451283,44.35627042231905,359,111,0.73,0.0985396471223133,0.0040234700981362,8650463.129467983,1450019.9425417974,0.1676234,0.025086085671127,0.001780344888769,
bt,900110,118,0.1694565538354882,5725258.0,True,catalogue_selected,0.7878402655462206,24.724337242190924,33788,9137,0.73,0.0334890734850548,0.0008371195086664,3184256.0168070407,660178.464672442,0.2073258,0.0087836157770975,0.0007489320072463,
bt,900110,119,0.1386810864348221,15185103.0,True,catalogue_selected,0.8167229192122109,175.34537635840928,6,4,0.73,0.0064534638238962,2.601850300256584e-06,296021.7158679925,37415.931516255936,0.1263959,0.0013572962825386,3.966734549270237e-05,
bt,900110,120,0.2148514857421526,3520482.0,True,catalogue_selected,0.626523973335836,242.8632944675712,3,0,0.73,0.0500465866234995,0.0,8839106.64487669,2175044.908592682,0.2460707,0.0174348274002334,0.0022965505671664,
bt,900110,124,0.1809923497079043,8314131.0,True,catalogue_selected,0.8198531320039234,36.27156880446833,394,123,0.73,0.0425024440130392,0.002547184897061,4830363.719518556,714901.6281522693,0.1480016,0.0119808365370551,0.00091267954932,
bt,900110,125,0.2382556006912631,4807309.0,True,catalogue_selected,0.726509658185678,38.99024641853998,538,83,0.73,0.0512770510041149,0.0005925002823516,14342980.075325448,2535795.378038078,0.176797,0.0234453638619362,0.0027141691975066,
bt,900110,127,0.0900929341363549,11095633.0,True,catalogue_selected,0.8614604526362771,55.11157810497004,84,56,0.73,0.022487935027015,0.008409135392037,263788.43984007783,41457.8971788606,0.1571634,0.0039190493280394,0.0005648614378473,
bt,900110,128,0.154577798628462,4507724.0,True,catalogue_selected,0.7070806217546449,56.28121623558471,1842,859,0.73,0.0359876049680959,0.004706480554192,3159753.8704777854,402200.55719678727,0.1272886,0.0091622268874915,0.0007163146276182,
bt,900110,129,0.1412521672097842,6301068.0,True,catalogue_selected,0.820007015548992,80.98549230158378,51,27,0.73,0.0176112269854994,0.0009797283540548,486607.6200128126,59138.43069190569,0.1215321,0.0033648359125729,0.0001231527826771,
bt,900110,130,0.2528960310797815,3649781.0,True,catalogue_selected,0.7305113947015411,98.8664172379715,281,41,0.73,0.0599220540879484,0.0002797998763405,17286436.069987748,3484010.035551349,0.2015459,0.0279527731178097,0.0036959774044361,
bt,900110,132,0.0767003903129187,14467041.0,True,catalogue_selected,0.8472321674884101,296.2851668655232,3,3,0.73,0.0201652805488815,0.012342254307777,144321.2204567059,15855.7366381106,0.1098642,0.0034168985770452,0.0007815520054937,
bt,900110,133,0.1408270683507907,2791519.0,True,catalogue_selected,0.9135965191170884,262.3441467922373,23,12,0.73,0.097981173949076,0.0077987309251192,2221138.986594522,323889.5788193788,0.1458214,0.0182071868154467,0.0008252459099667,
bt,900110,135,0.164956792314792,4133565.0,True,catalogue_selected,0.8115412918852558,38.59939095662589,968,305,0.73,0.0792192702203661,0.0036244477363397,5175780.8661313085,859306.6745555684,0.1660245,0.0182895600531006,0.0011319061447072,
bt,900110,136,0.1032300924719474,1205530.0,True,catalogue_selected,0.8972084962480487,339.7987207144713,6,5,0.73,0.0906391596751688,0.0579960551802862,538305.3653700238,52457.22798229349,0.09744883,0.0152417608641099,0.0036492200096512,
bt,900110,137,0.0745177752916942,20652958.0,True,catalogue_selected,0.9161688907339368,26.08580396188806,4682,3176,0.73,0.0234296593865769,0.0023630165095237,192701.3851998439,34587.35526911267,0.1794868,0.0039964448862057,0.0001829481951716,
bt,900110,139,0.2292467389730177,15583460.0,True,catalogue_selected,0.6286396565228389,39.06788560180376,4849,1076,0.73,0.0435412283769316,0.0004534179159131,10397774.617502552,2155157.060551544,0.207271,0.018027429215947,0.0023036485899372,
bt,900110,141,0.2880553468896343,6617241.0,True,catalogue_selected,0.5932976436442317,95.8557315135619,35,2,0.73,0.0099966295444768,6.230818954137467e-05,11836783.44617602,2453500.0662901173,0.2072776,0.0141163612370727,0.0025944222510253,
