seed,event_idx,z_true,host,dL,SNR,sig_dL,evaluated,z_g,sigma_g,mu_k,mu_p,sd_k,sd_p,pull_p,pull_k,pull_g
900103,108,0.0784329772019505,16103052,0.3099466086342188,95.98280691546908,0.017427269330609427,True,0.095528,0.0362122250699664,0.11403701739153219,0.11262196721089275,0.031713708524011855,0.03138574281510388,-1.0893159422847674,-1.1226703481437463,-0.4720787735362809
900103,109,0.140316983089074,4206570,0.615693405576409,20.702998104043,0.12908006306225836,False,0.176399,0.0388975145178093,0.18268883133165767,0.17929558729455214,0.0361455048335608,0.035727145414802125,-1.091008076713817,-1.172257752041182,-0.9276175446738576
900103,110,0.3558494187995776,15353598,1.8322124790514551,175.34537635840928,0.00488250875490531,True,0.313743,0.0434091331261715,0.30599195263506973,0.3005143459162507,0.04107186262223762,0.04098429933043981,1.3501529558229752,1.213908086494072,0.9699898562174124
900103,111,0.1014353794798089,224499,0.4518869325780276,69.61143882866557,0.0058745934998810445,True,0.092816,0.0151103258386383,0.09279397359736002,0.09258233871466415,0.014318956372932422,0.014303474160201472,0.6189433885774256,0.6034941134944718,0.5704297559069481
900103,112,0.1363202166114808,6779922,0.5747526383625579,27.95314463652089,0.05425440969550033,True,0.106773,0.0365556346259518,0.1233809819469662,0.12173423654292508,0.03252802246778306,0.03215962480935767,0.45354944763881583,0.39778731330286354,0.8082807729592651
900103,113,0.220018501809701,7351639,1.0561505168059064,28.32543508894824,0.036125541964071625,True,0.275044,0.0421176195277244,0.26887612273233974,0.2638957842766585,0.03956507736266981,0.039477378465169306,-1.1114538039974007,-1.23486731682058,-1.3064721797507537
900103,114,0.191925431461218,4713086,0.9027423746192976,177.0123020948896,0.003637907071377545,True,0.258211,0.0415857794500733,0.2533561382039829,0.24857886490389758,0.03896745509282326,0.038855988022540866,-1.4580361052668174,-1.5764618601967353,-1.593947965274105
900103,115,0.2397914515403084,2283989,1.1581787327513262,485.945860890477,0.00043291894189321237,True,0.251969,0.0414112760800179,0.2498126333573485,0.2450438678513996,0.03899939779235022,0.03887623288458768,-0.13510610265876583,-0.2569573476595005,-0.294063588771359
900103,116,0.3211028734562204,3832365,1.622147657734099,339.7987207144713,0.0009587981145779579,True,0.284256,0.0424572625361308,0.2784122253111938,0.27328614459471745,0.040030782907436314,0.039949142094838234,1.1969400681493303,1.0664454963007026,0.8678579648149476
900103,117,0.1575621278462224,9537255,0.7445838666632543,36.075653327652994,0.03053424184977744,True,0.157582,0.0382380700518804,0.16760173329516123,0.16464055498667204,0.035483746621046024,0.035022928532421456,-0.20210837405835444,-0.2829353268739715,-0.0005196955220450159
900103,118,0.0375236734058038,1169909,0.1658128754999959,76.99914723574052,0.016950075087966424,False,0.0291096483845358,0.0150115892853024,0.0409473424843996,0.040838532513599264,0.01280065703491998,0.012783395077112052,-0.2593097598720493,-0.2674604177938748,0.5605019469528142
900103,119,0.2017988740237744,19249129,1.1735847216086823,24.331846527573926,0.19817782142849158,False,0.17618,0.0389013911337209,0.18339783470466614,0.17996876423116537,0.03626791963810297,0.035848789524035966,0.6089497046468564,0.5073640700299824,0.6585593285266133
900103,120,0.1558801673584906,15326810,0.7341881176294638,21.897286624580584,0.1659927269272425,False,0.152528,0.0380855387188603,0.16167459012059004,0.15891713135361107,0.03502820801243259,0.03456851956872994,-0.08785345837799907,-0.16542161563168786,0.08801680299799966
